,labels,A680_N0,A680_N1,A680_N2,A680_C0,A680_C1,A680_C2,sites,y,x,A594_N0,A594_N1,A594_N2,A594_C0,A594_C1,A594_C2,A532_N0,A532_N1,A532_N2,A532_C0,A532_C1,A532_C2,A488_N0,A488_N1,A488_N2,A488_C0,A488_C1,A488_C2,A430_N0,A430_N1,A430_N2,A430_C0,A430_C1,A430_C2,A405_N0,A405_N1,A405_N2,A405_C0,A405_C1,A405_C2
15001,36,89.1913375854,0.0,266.071075439,92.1486968994,0.0,135.945373535,E9-Site_8,102.25,265.25,121.607292175,1024.56018066,487.121276855,110.790283203,1308.86132812,425.362487793,7406.42919922,213.420852661,12.1576461792,239.50869751,78.6188278198,34.0942611694,0.0,0.0,0.0,58.1034469604,0.0,0.0,0.0,313.282958984,83.9199905396,0.0,43.2572288513,45.4054908752,0.0,2052.71191406,125.964607239,0.0,508.73046875,62.8418807983
15002,37,46.7927703857,0.0,145.797149658,78.3969421387,0.0,87.8088150024,E9-Site_8,102.928571429,392.214285714,64.8528671265,667.814880371,263.360534668,113.800315857,1235.84619141,473.503112793,5274.20507812,218.506378174,8.83824539185,157.30859375,102.756439209,32.0940170288,0.0,0.0,0.0,117.821517944,0.0,0.0,0.0,474.708190918,44.3647499084,0.0,34.5492286682,59.7850265503,0.0,1787.87976074,124.325798035,0.0,524.607971191,75.2169799805
15003,38,34.1497879028,0.0,203.284683228,52.0119056702,0.0,67.4705505371,E9-Site_8,105.75862069,179.689655172,256.840911865,725.199890137,514.093383789,162.98046875,691.931030273,404.475280762,15977.171875,680.175354004,19.2359199524,144.706817627,43.9568557739,18.862663269,0.0,0.0,0.0,25.5579280853,70.9516906738,0.0,0.0,544.238769531,63.8787956238,0.0,16.2414150238,32.563419342,0.0,2315.28662109,169.014556885,0.0,331.431793213,47.7038841248
15004,39,53.4366340637,0.0,215.760498047,73.5371398926,0.0,117.327560425,E9-Site_8,104.166666667,248.166666667,306.289520264,992.829589844,596.8359375,500.712036133,1299.48376465,1066.40734863,11757.9306641,773.310913086,18.9521255493,217.350799561,91.3625640869,40.16355896,0.0,0.0,0.0,105.277320862,250.914672852,0.0,0.0,662.441345215,133.136276245,0.0,26.9079227448,33.9082107544,0.0,2279.43823242,213.291442871,0.0,515.838439941,53.1755943298
15006,41,171.483901978,0.0,341.092437744,94.2178649902,0.0,107.188095093,E9-Site_8,110.52173913,321.130434783,129.566680908,1436.23620605,724.021789551,21.375038147,1267.14477539,212.961791992,4961.64453125,149.542098999,49.1591529846,386.454711914,45.5510177612,8.01486301422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.262145996,95.8500900269,0.0,40.2258872986,21.7556743622,0.0,3054.68945312,275.340911865,0.0,563.572265625,32.18201828
15007,42,47.4982185364,0.0,248.163574219,65.8764724731,0.0,78.9797363281,E9-Site_8,111.387096774,159.0,477.220916748,1036.61425781,908.505126953,209.815460205,782.807434082,485.518951416,25166.5273438,1165.38793945,45.1718482971,176.208572388,48.9329032898,20.2493457794,0.0,0.0,0.0,17.9215431213,95.9027557373,0.0,0.0,624.781066895,97.8202285767,0.0,20.0008659363,33.7002296448,0.0,2644.37011719,245.894866943,0.0,373.677368164,68.9014511108
15008,43,158.986816406,0.0,336.573791504,73.7213516235,0.0,89.844833374,E9-Site_8,114.666666667,371.566666667,83.8784484863,2110.359375,1019.05963135,46.8309860229,1187.27697754,242.087921143,640.844604492,123.040611267,45.6573638916,88.6776275635,37.8202133179,20.0565834045,211.911529541,0.0,0.0,86.9110641479,0.0,0.0,0.0,217.35635376,140.621185303,0.0,40.5643081665,33.5599975586,0.0,2590.05932617,210.809783936,0.0,508.545776367,29.9852256775
15009,44,71.6896057129,0.0,226.098266602,77.2244110107,0.0,117.946456909,E9-Site_8,118.462686567,45.9552238806,137.835327148,1084.43054199,458.844787598,128.152130127,1077.12780762,381.432220459,7962.04492188,348.194580078,19.1863975525,142.692703247,55.8148651123,22.9554862976,0.0,0.0,0.0,144.166992188,26.4449214935,0.0,0.0,418.692230225,83.8980560303,0.0,36.9065666199,48.8241920471,0.0,2064.45776367,190.925292969,0.0,489.073059082,72.006942749
15010,45,15.5286598206,0.0,209.466812134,78.183303833,0.0,109.357337952,E9-Site_8,118.571428571,207.928571429,451.76373291,1072.7791748,591.633300781,422.323791504,1167.67504883,771.982666016,34115.21875,1527.91137695,14.4111728668,616.737060547,96.1639556885,30.6016426086,0.0,0.0,2.64601922035,18.5030956268,154.296813965,0.0,0.0,898.43359375,66.8613510132,0.0,30.1674575806,35.3169975281,0.0,2670.27636719,205.888580322,0.0,582.703552246,59.6041259766
15011,46,143.106002808,0.0,312.587646484,85.1284103394,0.0,75.4503936768,E9-Site_8,118.517241379,223.620689655,42.6793746948,1478.7253418,680.455749512,89.4718475342,1024.13220215,246.956848145,122.480148315,83.4278640747,33.8910179138,122.715255737,51.5966415405,12.7493944168,132.297836304,0.0,0.0,126.904953003,0.0,0.0,0.0,121.62109375,119.205047607,0.0,36.2428665161,8.37853527069,0.0,3045.20239258,324.286712646,0.0,575.645874023,71.4426879883
15014,49,55.376449585,0.0,179.583358765,46.6844329834,0.0,74.6110153198,E9-Site_8,125.5,110.0,70.848236084,832.338256836,318.875457764,76.669128418,689.848754883,253.735717773,2545.68798828,104.851852417,10.9537982941,113.932991028,37.2267074585,16.3468017578,0.0,0.0,1.85894978046,15.1814842224,7.65886974335,0.0,0.0,441.872741699,57.3996162415,0.0,25.5020198822,32.3076896667,0.0,2219.00830078,196.597015381,0.0,352.80456543,52.3304176331
15015,50,63.0819816589,0.0,215.407531738,69.4546585083,0.0,99.4762954712,E9-Site_8,126.142857143,80.5357142857,224.831726074,1089.19824219,616.890686035,137.334823608,973.069213867,344.048950195,10314.7402344,496.140991211,27.7831459045,151.912261963,51.027015686,20.8099517822,0.0,0.0,0.0,26.5691585541,25.6286087036,0.0,0.0,460.695404053,70.7603302002,0.0,34.410194397,31.5314750671,0.0,2100.93310547,163.718093872,0.0,410.609283447,43.8137969971
15018,53,53.4237480164,0.0,197.356658936,70.0094299316,0.0,87.7322998047,E9-Site_8,135.363636364,234.727272727,213.125305176,969.753173828,520.791381836,208.224273682,813.436035156,428.343963623,9144.4921875,427.726959229,19.2815151215,157.88243103,52.3790969849,18.5464916229,0.0,0.0,0.0,162.739044189,74.543258667,0.0,0.0,431.56036377,62.427772522,0.0,16.1938285828,32.0655288696,0.0,1919.1541748,95.4387512207,0.0,455.340698242,41.4575805664
15019,54,98.8145751953,0.0,248.3021698,100.179367065,0.0,161.084060669,E9-Site_8,138.5,207.5,206.516998291,1240.67626953,707.796875,233.415527344,1398.89599609,685.277832031,6555.19921875,293.567993164,46.7913284302,468.488647461,97.5768356323,40.5598258972,0.0,0.0,0.0,103.536979675,53.1751327515,0.0,0.0,400.246704102,77.3796234131,0.0,59.0442504883,52.7117881775,0.0,2393.55908203,122.114768982,0.0,719.16998291,82.8044967651
15020,55,94.9876861572,0.0,263.603515625,79.6181488037,0.0,114.741638184,E9-Site_8,141.0,117.5,145.582702637,1253.48547363,551.234313965,152.004486084,1321.77954102,384.272216797,7463.01904297,373.868225098,29.71641922,188.126983643,80.8340072632,31.3919677734,0.0,0.0,0.0,38.7233200073,6.15338802338,0.0,0.0,344.078948975,79.619934082,0.0,19.327047348,32.7321624756,0.0,2113.7121582,204.196166992,0.0,555.917114258,60.3067932129
15021,56,66.7355270386,0.0,257.279754639,87.7428894043,0.0,139.403167725,E9-Site_8,145.965517241,35.2068965517,251.20098877,1082.34729004,698.393554688,208.342956543,1212.62548828,541.383117676,13548.4501953,686.92401123,24.274061203,232.06803894,79.52784729,33.7369689941,0.0,0.0,9.70128536224,88.2763290405,68.4130401611,0.0,0.0,499.492095947,58.8681106567,0.0,38.6968612671,56.4871559143,0.0,2391.08178711,207.957290649,0.0,573.293579102,71.0830917358
15022,57,100.92275238,0.0,275.795318604,118.971923828,0.0,163.60168457,E9-Site_8,144.470588235,55.1176470588,436.618530273,1722.93115234,1044.27648926,346.738616943,1905.71862793,898.427856445,9841.66308594,598.504638672,44.2876472473,725.42364502,115.188316345,36.3895568848,0.0,0.0,0.0,88.9503326416,112.501312256,0.0,0.0,521.582214355,153.946426392,0.0,69.8558731079,55.9223976135,0.0,2399.53540039,280.419128418,0.0,864.430114746,125.608451843
15024,59,149.598861694,0.0,294.872039795,104.358093262,0.0,146.468139648,E9-Site_8,148.2,68.2,523.550415039,1870.91149902,1283.86547852,302.767669678,2222.41772461,565.434326172,8399.13574219,610.391479492,125.785629272,813.858398438,169.213745117,24.3286132812,0.0,0.0,0.0,25.3464069366,95.8369064331,0.0,0.0,477.335479736,115.292381287,0.0,132.139343262,74.5468902588,0.0,2414.56030273,249.404205322,0.0,966.170288086,108.140205383
15025,60,45.4465446472,0.0,213.372680664,66.0857086182,0.0,94.6915664673,E9-Site_8,149.636363636,231.272727273,187.358261108,846.144104004,574.845275879,174.540222168,743.410766602,411.467468262,8318.47558594,400.744995117,22.1743564606,137.487564087,50.5651931763,21.6087341309,0.0,0.0,0.0,129.643295288,52.1812591553,0.0,0.0,418.651580811,64.6354141235,0.0,18.5000762939,29.6273422241,0.0,2057.19213867,2.493704319,0.0,467.468017578,42.3726501465
15026,61,17.9625701904,0.0,161.41746521,43.7132301331,0.0,83.8753662109,E9-Site_8,152.714285714,129.0,154.398834229,731.41583252,284.206634521,116.524559021,766.5234375,318.33026123,10283.3027344,470.106140137,8.6688709259,143.151275635,48.8536605835,17.1403465271,0.0,0.0,4.33776569366,28.661113739,40.4574432373,0.0,0.0,527.250427246,64.922706604,0.0,24.0629405975,30.7945747375,0.0,1847.6151123,189.822967529,0.0,370.081573486,50.5416259766
15027,62,18.8220405579,0.0,203.444488525,62.4696083069,0.0,91.8073883057,E9-Site_8,161.4,64.44,414.167022705,1065.68212891,681.010131836,529.307983398,1020.39678955,956.053710938,21473.6152344,1714.72070312,16.0783653259,207.74029541,74.2228240967,22.9501457214,0.0,0.0,0.0,49.2922363281,279.505828857,0.0,0.0,504.880889893,143.001815796,0.0,13.253569603,40.1522750854,0.0,2011.26062012,195.404830933,0.0,600.450317383,77.135307312
15028,63,126.710021973,0.0,283.339019775,117.673080444,0.0,119.556976318,E9-Site_8,170.0,98.0714285714,77.8665084839,1424.74475098,944.229125977,680.700439453,1541.19775391,1057.19458008,370.726043701,246.833969116,30.1422615051,640.607727051,115.80165863,51.710067749,67.1536026001,0.0,0.0,26.2000656128,256.592712402,0.0,0.0,264.669891357,79.1232299805,0.0,40.6522216797,78.5352401733,0.0,2986.49145508,324.833068848,0.0,829.798583984,154.482589722
15029,64,24.1687107086,0.0,278.633911133,54.9271697998,0.0,109.012420654,E9-Site_8,169.666666667,25.3333333333,167.987579346,839.204162598,580.179931641,99.1956710815,887.886230469,436.823730469,9951.42773438,404.984558105,17.3601455688,135.815734863,37.8759727478,27.1658496857,0.0,0.0,0.0,44.1887321472,19.972738266,6.84176826477,0.0,542.969238281,0.0,0.0,27.8596363068,62.0044059753,0.0,2221.44628906,124.539894104,0.0,399.805297852,121.365097046
15030,65,96.4439163208,0.0,229.879501343,77.6352386475,0.0,103.925506592,E9-Site_8,172.789473684,363.789473684,57.3725395203,1113.42773438,453.054199219,80.0789108276,1221.40161133,238.317596436,1588.83190918,81.0894317627,22.7201194763,75.1855392456,38.6078643799,11.8839111328,0.0,0.0,2.4987282753,80.9580841064,0.0,0.0,0.0,332.782806396,32.5679092407,0.0,25.1477584839,31.5847358704,0.0,2268.76782227,188.409332275,0.0,484.860717773,51.6725082397
15031,66,47.5138511658,0.0,201.659606934,43.2301559448,0.0,96.1200714111,E9-Site_8,172.055555556,8.16666666667,214.533905029,967.927978516,374.653747559,195.566589355,1217.22827148,558.38494873,10937.8056641,483.146179199,15.0173959732,159.361434937,58.8167114258,20.9175796509,0.0,0.0,0.0,8.1480550766,82.0733032227,0.0,0.0,568.179382324,182.712280273,0.0,32.3052062988,52.1475143433,0.0,2092.52978516,197.650772095,0.0,534.409179688,95.1097717285
15033,68,78.2911224365,0.0,224.991653442,79.0815353394,0.0,119.889396667,E9-Site_8,177.7,259.3,68.4222869873,1158.64807129,429.529418945,86.5489730835,1269.03588867,267.533447266,1756.61779785,120.455505371,20.2419929504,124.535598755,64.3042449951,19.6471347809,0.0,0.0,0.0,90.3095855713,0.0,0.0,0.0,317.599487305,96.2750091553,0.0,26.705165863,39.9278411865,0.0,2409.2578125,185.020294189,0.0,605.511657715,40.873298645
15034,69,14.6976222992,0.0,230.629837036,59.8410110474,0.0,162.068450928,E9-Site_8,178.888888889,196.555555556,283.646728516,855.075805664,547.613098145,321.608673096,775.341552734,1392.86169434,18188.3613281,536.345397949,17.0180263519,1761.1607666,146.091430664,57.3111953735,0.0,0.0,0.0,0.0,125.61505127,0.0,0.0,882.806762695,104.024787903,0.0,222.084655762,0.0,0.0,3084.54907227,71.8504486084,0.0,882.803955078,0.0
15035,70,111.846336365,0.0,312.773895264,161.928421021,0.0,162.239074707,E9-Site_8,181.090909091,220.818181818,186.612442017,2196.6940918,1001.41809082,157.869995117,1569.73632812,593.3125,4617.30615234,427.149230957,63.049030304,661.009033203,123.703948975,41.854347229,0.0,0.0,0.0,0.157619804144,0.0,0.0,0.0,654.645141602,90.2238616943,0.0,83.6161575317,58.6798324585,0.0,3310.06982422,98.6054534912,0.0,1120.41223145,37.5701446533
15036,71,53.537940979,0.0,189.592758179,64.5020675659,0.0,99.4578475952,E9-Site_8,181.625,244.0,46.3290634155,873.57434082,340.196289062,79.2842178345,973.644287109,257.244995117,1341.14111328,88.3963775635,15.5353450775,118.230918884,49.9657287598,18.0941562653,0.0,0.0,3.08316373825,81.3926925659,0.0,0.0,0.0,273.331695557,78.8717346191,0.0,22.2531871796,39.5077095032,0.0,2337.70947266,97.5249328613,0.0,449.761230469,34.2924461365
15037,72,23.6703147888,0.0,204.29776001,35.2319717407,0.0,87.5376968384,E9-Site_8,183.071428571,61.3571428571,622.901672363,1107.27844238,1138.37084961,420.65234375,854.071105957,1125.20300293,21344.2324219,1872.46166992,56.0241546631,226.118286133,53.907787323,30.1322193146,0.0,0.0,0.0,0.0,213.153930664,0.0,0.0,599.057495117,38.2509841919,0.0,13.7158031464,30.114440918,0.0,2348.98779297,162.760803223,0.0,385.502227783,62.3473892212
15038,73,78.733505249,0.0,202.237579346,48.0452384949,0.0,79.8283691406,E9-Site_8,185.0,356.5,55.8403663635,805.889160156,322.486572266,59.54737854,993.126037598,214.022735596,1374.87524414,62.9834823608,12.2505588531,75.1748046875,34.2163925171,12.7299985886,0.0,0.0,0.0,62.6896133423,0.0,0.0,0.0,300.414031982,92.787399292,0.0,17.2033882141,32.3141822815,0.0,2033.38818359,255.966522217,0.0,410.59362793,62.4714279175
15039,74,87.3314208984,0.0,227.890213013,75.6910629272,0.0,116.608947754,E9-Site_8,188.0,82.0,40.3322181702,802.141052246,416.754943848,59.0909385681,1169.16784668,299.643310547,304.997741699,65.334236145,18.5227718353,113.916038513,50.8291053772,23.1988563538,84.9827346802,0.0,0.0,88.7597122192,0.0,0.0,0.0,130.620651245,85.2870483398,0.0,31.5874481201,55.9738464355,0.0,2273.68212891,224.226669312,0.0,627.491394043,83.1021728516
15040,75,37.3467254639,0.0,219.341781616,59.1854972839,0.0,96.4291992188,E9-Site_8,192.859649123,281.894736842,182.439285278,978.581665039,367.296600342,123.699279785,955.547668457,308.282745361,10196.7128906,461.558410645,13.6144151688,131.767791748,56.0316886902,16.6301841736,0.0,0.0,0.0,126.280578613,28.9204978943,0.0,0.0,626.945922852,108.145004272,0.0,19.5363273621,35.3105506897,0.0,2498.67114258,306.307952881,0.0,360.644256592,63.6327323914
15041,76,90.5510787964,0.0,228.882476807,69.5969543457,0.0,101.06640625,E9-Site_8,193.24137931,97.2413793103,30.9223918915,982.33581543,439.199127197,45.6360092163,1060.29077148,215.881469727,376.050750732,73.89087677,13.1625623703,97.3750534058,45.5962142944,19.0822124481,42.6045837402,0.0,0.0,74.3089599609,0.0,0.0,0.0,155.785202026,67.8669662476,0.0,17.1539402008,42.2169418335,0.0,2489.33032227,273.687835693,0.0,509.035736084,62.484375
15042,77,45.7626953125,0.0,202.40032959,73.9806365967,0.0,86.7604980469,E9-Site_8,194.125,238.0,315.354187012,907.316772461,519.393127441,292.302215576,893.952514648,653.732849121,12828.0175781,662.447998047,20.6197566986,210.437988281,62.9587402344,30.3013210297,0.0,0.0,0.0,44.8233680725,115.972610474,0.0,0.0,659.551269531,41.7402038574,0.0,26.3829345703,35.9519271851,0.0,2263.12792969,218.322738647,0.0,392.04977417,64.4582748413
15043,78,66.238243103,0.0,355.970733643,71.6360702515,0.0,105.312835693,E9-Site_8,195.821428571,175.375,338.36895752,1149.41040039,974.125610352,390.147949219,1423.13439941,798.24621582,14999.7832031,489.528717041,63.7763442993,197.247695923,91.1143875122,35.6751976013,0.0,0.0,0.0,45.7096862793,219.439102173,0.0,0.0,522.344238281,115.57434082,0.0,19.2464065552,47.6988143921,0.0,2251.95410156,278.08416748,0.0,728.188537598,75.4297790527
15044,79,110.633407593,0.0,231.265975952,76.6483612061,0.0,92.2972106934,E9-Site_8,198.491803279,135.032786885,285.139190674,1634.89013672,693.713745117,194.160644531,896.391662598,394.049194336,10360.3701172,779.979858398,52.5538368225,138.309402466,56.2234802246,17.3706741333,0.0,0.0,0.0,41.244102478,68.2975006104,0.0,0.0,582.537475586,100.940551758,0.0,28.5896987915,34.3685836792,0.0,2563.6484375,323.764373779,0.0,531.564331055,57.9593353271
15045,80,57.2909622192,0.0,254.966491699,110.938064575,0.0,209.448760986,E9-Site_8,200.425925926,211.425925926,128.836517334,936.817932129,576.638916016,58.5739784241,1074.14135742,553.348266602,4618.88085938,185.050460815,34.5910720825,174.824752808,64.826461792,24.668170929,0.0,0.0,0.0,97.4704742432,0.0,0.0,0.0,404.62512207,91.207572937,0.0,78.7375640869,63.2151489258,0.0,1825.43652344,213.657958984,0.0,1325.56054688,121.484214783
15047,82,89.2192077637,0.0,353.152740479,121.671722412,0.0,117.741912842,E9-Site_8,205.633333333,226.2,756.587280273,1502.71289062,1780.89672852,753.736938477,837.907470703,1442.0501709,14388.2636719,658.788635254,66.0869750977,1203.16210938,50.2273597717,33.0182571411,0.0,0.0,0.0,0.0,252.046112061,0.0,0.0,689.552612305,126.575714111,0.0,0.0,1.59613060951,0.0,3210.66186523,363.213012695,0.0,442.493286133,4.34871673584
15048,83,31.7146682739,0.0,215.388092041,72.4315643311,0.0,106.816711426,E9-Site_8,209.090909091,132.272727273,309.17956543,1071.13330078,637.151123047,270.662536621,1113.4510498,683.271728516,16345.3867188,1157.51342773,28.2809677124,196.552276611,73.0712585449,34.0606536865,0.0,0.0,0.0420845635235,47.1743621826,132.178039551,0.0,0.0,576.311218262,175.150665283,0.0,24.2645702362,40.1236038208,0.0,2441.50195312,337.409820557,0.0,522.750671387,84.3741455078
15049,84,59.8790588379,0.0,228.802429199,70.241607666,0.0,106.952583313,E9-Site_8,216.12,208.64,185.62713623,1055.24133301,549.599975586,255.184051514,1135.58374023,584.046203613,6954.00585938,262.781433105,22.7058792114,176.560668945,71.8235626221,26.3116474152,0.0,0.0,0.0,88.254196167,86.3659362793,0.0,0.0,534.264587402,110.772224426,0.0,24.4728393555,36.9121170044,0.0,2417.56713867,259.297821045,0.0,642.327148438,84.2823486328
15050,85,65.8650360107,0.0,195.652526855,83.9461669922,0.0,107.442245483,E9-Site_8,219.086956522,268.217391304,23.1344604492,963.885375977,302.595092773,49.2014389038,1017.79553223,191.051422119,82.1125640869,61.722568512,10.0523109436,89.2346801758,52.7998352051,27.0024375916,104.393981934,0.0,8.97089576721,92.1125640869,0.0,0.0,0.0,90.3288803101,74.2364730835,0.0,20.2401390076,42.9137840271,0.0,2126.0144043,200.871200562,0.0,520.32019043,48.789642334
15051,86,172.312408447,0.0,313.426849365,153.961807251,0.0,236.127609253,E9-Site_8,226.4,177.95,134.184570312,1729.0411377,812.174560547,141.717453003,2031.92565918,807.960632324,2061.08251953,194.443145752,59.2874755859,424.834136963,155.138320923,58.3058013916,0.0,0.0,0.0,27.624162674,0.0,0.0,0.0,348.210388184,120.415283203,0.0,93.6823120117,73.1301498413,0.0,2982.91943359,270.134094238,0.0,1105.18457031,146.689559937
